title,from_date,emp_no,last_name,first_name,salary
Senior Staff,1995-07-28,493569,Salvesen,Mikhail,57276
Senior Staff,1995-07-29,228146,Rande,Navin,67719
Senior Staff,1995-07-29,272961,Danner,Prodip,40000
Senior Staff,1995-07-30,13343,Usery,Heon,40000
Senior Staff,1995-07-30,54703,Swen,Zhenhua,51433
Senior Staff,1995-07-30,82131,Kulisch,Mayuko,73262
Senior Staff,1995-07-30,212141,Leijenhorst,Slavian,72249
Senior Staff,1995-07-30,256189,Reghbati,Kellyn,56755
Senior Staff,1995-07-30,287723,Fontet,Subhada,58753
Senior Staff,1995-07-30,441773,Cesareni,Shigenori,70754
Senior Staff,1995-07-30,443118,Angel,Saeed,40000
Senior Staff,1995-07-31,15292,Lammel,Miyeon,87586
Senior Staff,1995-07-31,76139,Speer,Mark,85585
Senior Staff,1995-07-31,78111,Ushiama,Teunis,74871
Senior Staff,1995-07-31,219661,Cronin,Jayson,49179
Senior Staff,1995-07-31,448452,Flowers,Zsolt,54838
Senior Staff,1995-08-01,231571,Broomell,Lena,68233
Senior Staff,1995-08-01,433509,Demian,Dzung,71106
Senior Staff,1995-08-02,105319,Rebaine,Tru,40000
Senior Staff,1995-08-02,435819,Merey,Manton,40000
Senior Staff,1995-08-03,85215,Detkin,Along,67739
Senior Staff,1995-08-03,85353,Tasistro,Kien,40000
Senior Staff,1995-08-03,203695,Tasistro,Teiji,60401
Senior Staff,1995-08-04,17647,Swab,Vasilis,75896
Senior Staff,1995-08-04,44442,Gente,Atilio,83981
Senior Staff,1995-08-04,93718,Kropf,Moie,40000
Senior Staff,1995-08-04,250554,Plesums,Sachio,98525
Senior Staff,1995-08-04,407071,Matheson,Cordelia,78286
Senior Staff,1995-08-04,440169,Holburn,Munenori,62222
Senior Staff,1995-08-05,53367,Parveen,Samphel,69828
Senior Staff,1995-08-05,55528,Swiler,Indrajit,51336
Senior Staff,1995-08-05,58807,Koshino,Murthy,40000
Senior Staff,1995-08-05,94172,Bage,Ronnie,74442
Senior Staff,1995-08-05,260969,Leuchs,Aamod,40000
Senior Staff,1995-08-05,265137,Panangaden,Ugo,40000
Senior Staff,1995-08-05,271793,Brendel,Kenroku,40000
Senior Staff,1995-08-05,467410,Chaudhuri,Zdislav,67622
Senior Staff,1995-08-05,471404,Kopetz,Toshimo,42075
Senior Staff,1995-08-05,484943,Iivonen,Danel,48422
Senior Staff,1995-08-05,490850,Karunanithi,Akeno,50952
Senior Staff,1995-08-06,16954,Apsitis,Akhilish,47943
Senior Staff,1995-08-06,53633,Heinisuo,Masadi,83824
Senior Staff,1995-08-06,92385,Armand,Nagui,44386
Senior Staff,1995-08-06,293666,Birjandi,Bokyung,61941
Senior Staff,1995-08-07,58694,Kragelund,Kasidit,55884
Senior Staff,1995-08-07,206335,Eldridge,Katsuyuki,74814
Senior Staff,1995-08-07,228269,Varman,Aluzio,40000
Senior Staff,1995-08-07,247315,Lorho,Fei,55144
Senior Staff,1995-08-07,265068,Bernardinello,Weidon,53576
Senior Staff,1995-08-07,288973,Kaiser,Xinyu,81828
Senior Staff,1995-08-07,431428,Impagliazzo,Arne,40000
Senior Staff,1995-08-08,94658,Kaelbling,Basil,93862
Senior Staff,1995-08-08,244323,Emmerich,Zhongwei,97456
Senior Staff,1995-08-08,271763,Furedi,Alois,40000
Senior Staff,1995-08-08,463360,Benantar,Ung,70446
Senior Staff,1995-08-09,39684,Dratva,Kokou,59743
Senior Staff,1995-08-09,66383,Marsiglia,Herbert,40000
Senior Staff,1995-08-09,71979,Kropp,Sugwoo,61631
Senior Staff,1995-08-09,237337,Vuskovic,Heekeun,69278
Senior Staff,1995-08-09,432978,Herath,Pasqua,72631
Senior Staff,1995-08-09,452565,Kuszyk,Shan,56958
Senior Staff,1995-08-10,21409,Yoshimura,Hongzhu,63099
Senior Staff,1995-08-10,429665,Piazza,Snehasis,59982
Senior Staff,1995-08-11,407326,Spataro,Jiafu,40000
Senior Staff,1995-08-12,405931,Hebert,Werner,73204
Senior Staff,1995-08-13,49532,Ghazalie,Bodh,48963
Senior Staff,1995-08-13,66218,Gulak,Branimir,40000
Senior Staff,1995-08-14,100555,Gecsel,Lucien,70189
Senior Staff,1995-08-14,415117,Gente,Sudhanshu,70796
Senior Staff,1995-08-15,239495,Stemann,Saeed,68937
Senior Staff,1995-08-15,406779,Mandelberg,Yagil,63055
Senior Staff,1995-08-15,409399,Auria,Make,82731
Senior Staff,1995-08-15,491415,Nations,Sanjoy,76426
Senior Staff,1995-08-16,102810,Birsak,Jiafu,69623
Senior Staff,1995-08-16,255679,Garnick,Lansing,43688
Senior Staff,1995-08-16,256707,Bain,Breannda,78680
Senior Staff,1995-08-16,266638,Schlumberger,Maik,55294
Senior Staff,1995-08-16,284834,Rohrbach,Doowon,40000
Senior Staff,1995-08-16,296799,Pollacia,Jianwen,59122
Senior Staff,1995-08-16,480851,Christ,Mani,40000
Senior Staff,1995-08-17,62869,Schieder,Syozo,40001
Senior Staff,1995-08-17,80962,Broder,Ute,52745
Senior Staff,1995-08-18,65738,Marrakchi,Ramachenga,40000
Senior Staff,1995-08-18,416018,Aloia,Fen,62768
Senior Staff,1995-08-19,75051,Mansanne,Roddy,67846
Senior Staff,1995-08-19,289348,Jervis,Indrajit,45670
Senior Staff,1995-08-19,470782,Henders,Fen,40000
Senior Staff,1995-08-20,424467,Hockney,Udo,77643
Senior Staff,1995-08-21,68478,Plotkin,Rutger,40000
Senior Staff,1995-08-21,257200,Cromarty,Satosi,40000
Senior Staff,1995-08-21,257652,Kirkerud,Naftaly,40000
Senior Staff,1995-08-22,83507,Chimia,Shugo,40000
Senior Staff,1995-08-22,467607,Randt,Gio,54012
Senior Staff,1995-08-22,492732,Ciolek,Navid,46735
Senior Staff,1995-08-23,13451,Weiland,Gretta,40000
Senior Staff,1995-08-23,30663,Sigstam,Gurbir,69262
Senior Staff,1995-08-23,85241,Falck,Martijn,43955
Senior Staff,1995-08-23,99307,Thibadeau,Moto,60796
Senior Staff,1995-08-23,423126,Scallan,Valeri,41751
Senior Staff,1995-08-24,94539,Tyugu,Kerryn,40000
Senior Staff,1995-08-24,292383,Salverda,Gererd,80981
Senior Staff,1995-08-24,496341,Rosay,Oddvar,59379
Senior Staff,1995-08-25,210571,Peot,Hirochika,63757
Senior Staff,1995-08-25,256536,Haumacher,Conor,40000
Senior Staff,1995-08-25,264306,Curless,Xiaobin,40000
Senior Staff,1995-08-25,291534,Paciorek,Akhilish,70586
Senior Staff,1995-08-26,440275,Bernick,Randi,56739
Senior Staff,1995-08-26,443676,Gide,Masasuke,66175
Senior Staff,1995-08-26,445182,Kitai,Subhankar,64293
Senior Staff,1995-08-27,269834,Erde,Wuxu,62972
Senior Staff,1995-08-27,469386,Cangellaris,Cristinel,57100
Senior Staff,1995-08-28,60303,Solares,Billur,57664
Senior Staff,1995-08-28,74868,Parfitt,Shuji,43508
Senior Staff,1995-08-28,213834,Impagliazzo,Shuji,84566
Senior Staff,1995-08-28,258716,Rabehasaina,Shawna,74809
Senior Staff,1995-08-28,478273,Prochazka,Dulce,63269
Senior Staff,1995-08-29,79750,Benzmuller,Jongsuk,40000
Senior Staff,1995-08-29,80991,Schreiter,Marco,61478
Senior Staff,1995-08-29,85371,Lanphier,Suebskul,82701
Senior Staff,1995-08-29,219962,Gill,Goncalo,55585
Senior Staff,1995-08-29,475927,Stassinopoulos,Geoff,79505
Senior Staff,1995-08-29,479012,Docker,Kazunori,73158
Senior Staff,1995-08-29,481116,Famili,Mokhtar,40000
Senior Staff,1995-08-30,207392,Denna,Piyawadee,55932
Senior Staff,1995-08-30,470882,Sabnani,Mabhin,40000
Senior Staff,1995-08-31,228778,Rettelbach,Yoshinari,73043
Senior Staff,1995-08-31,481079,Fiutem,Sibyl,82735
Senior Staff,1995-09-01,86941,Tanemo,Zhiguo,41397
Senior Staff,1995-09-01,231740,Gustavson,Kyoichi,72876
Senior Staff,1995-09-01,263282,Kranzdorf,Siddarth,65616
Senior Staff,1995-09-01,411139,Sevcikova,Muneo,67589
Senior Staff,1995-09-01,419783,Puppo,Kwun,52786
Senior Staff,1995-09-01,485844,Monkewich,Tsvetan,69964
Senior Staff,1995-09-01,495869,Pluym,Shai,70571
Senior Staff,1995-09-02,58414,Schrift,Shih,44078
Senior Staff,1995-09-02,414140,Vickson,Leucio,72994
Senior Staff,1995-09-02,452336,Buescher,Oguz,48141
Senior Staff,1995-09-02,454081,Angiulli,Paddy,61411
Senior Staff,1995-09-02,489321,Curless,Greger,79920
Senior Staff,1995-09-03,70722,Sudbeck,Maren,54960
Senior Staff,1995-09-03,225518,Zyda,Owen,78445
Senior Staff,1995-09-04,63427,Nooteboom,Takahito,67050
Senior Staff,1995-09-05,12036,Ratzlaff,Mads,67143
Senior Staff,1995-09-05,208900,Frezza,Jayson,40000
Senior Staff,1995-09-05,431645,Rusterholz,Boriana,59614
Senior Staff,1995-09-06,26906,Koyama,Conor,40000
Senior Staff,1995-09-06,55784,Luby,Lijia,40000
Senior Staff,1995-09-06,76322,Pepe,Sanjoy,62824
Senior Staff,1995-09-06,434202,Unno,Lenore,42716
Senior Staff,1995-09-07,106186,Sewelson,Gonzalo,102905
Senior Staff,1995-09-07,229271,Schapiro,Kiyokazu,43728
Senior Staff,1995-09-07,233966,Albarhamtoshy,Shimshon,89348
Senior Staff,1995-09-07,424811,Reutenauer,Tomokazu,79307
Senior Staff,1995-09-08,37101,Pappas,Jaewon,54846
Senior Staff,1995-09-08,109205,Kuzuoka,Shrikanth,40000
Senior Staff,1995-09-08,201992,Journel,Prasadram,40000
Senior Staff,1995-09-08,254779,Wrigley,Ioana,41164
Senior Staff,1995-09-08,423972,Miake,Premsyl,40000
Senior Staff,1995-09-09,218167,Fargier,Diederik,70655
Senior Staff,1995-09-09,434036,Suri,Mingzeng,40000
Senior Staff,1995-09-10,29485,Shobatake,Ortrun,55230
Senior Staff,1995-09-10,40739,Itzfeldt,Kazuhiko,61851
Senior Staff,1995-09-10,206999,Colorni,Vivian,40000
Senior Staff,1995-09-10,452221,Hainaut,Xinyu,65502
Senior Staff,1995-09-11,44197,Krichel,Geraldo,40000
Senior Staff,1995-09-11,92417,Pollacia,Aimee,59453
Senior Staff,1995-09-11,402990,Danlos,Gererd,40000
Senior Staff,1995-09-11,407730,Vilarrasa,Marlo,60331
Senior Staff,1995-09-11,481128,Gulak,Bodo,40000
Senior Staff,1995-09-11,486152,Guenter,Saeed,56405
Senior Staff,1995-09-12,37814,Salvesen,Adel,86781
Senior Staff,1995-09-12,260128,Yoshimura,Willard,71758
Senior Staff,1995-09-12,422049,Oberman,Vesna,67008
Senior Staff,1995-09-13,248443,Melton,Zengping,40729
Senior Staff,1995-09-13,489860,Verhoeff,Paloma,71443
Senior Staff,1995-09-14,49617,Domenig,Mahmut,40000
Senior Staff,1995-09-14,55756,Warwick,Alair,78624
Senior Staff,1995-09-14,57658,Bahk,Maja,53071
Senior Staff,1995-09-14,235215,Fetvedt,Toshimori,40000
Senior Staff,1995-09-15,102090,Zizka,Shaleah,40000
Senior Staff,1995-09-16,27446,Levergood,Heon,50327
Senior Staff,1995-09-16,75840,Baar,Unal,80223
Senior Staff,1995-09-16,255247,Seghrouchni,Taisook,56474
Senior Staff,1995-09-16,273568,Kilgore,Mizuhito,70246
Senior Staff,1995-09-16,404029,Zizka,Yinlin,71387
Senior Staff,1995-09-16,463463,Klerer,Katsuyuki,74812
Senior Staff,1995-09-17,42019,Roisin,Mayumi,40000
Senior Staff,1995-09-17,83875,Herber,Neelam,43704
Senior Staff,1995-09-17,289847,Wissmann,Leen,40000
Senior Staff,1995-09-17,405108,Rijsenbrij,Kazuhisa,97052
Senior Staff,1995-09-17,491754,Rouquie,Kiyokazu,55858
Senior Staff,1995-09-18,71300,Beilner,Deborah,51618
Senior Staff,1995-09-18,221709,Parascandalo,Edwin,65839
Senior Staff,1995-09-18,431818,Ambroszkiewicz,Chaitali,40000
Senior Staff,1995-09-18,443762,Suomi,Masamitsu,40000
Senior Staff,1995-09-19,206381,Peltason,Horward,40000
Senior Staff,1995-09-19,417705,Lammel,Kousuke,58043
Senior Staff,1995-09-19,444720,Rosin,Junichi,40000
Senior Staff,1995-09-20,37141,Meriste,Zhigen,40000
Senior Staff,1995-09-21,40764,Senzako,Shuky,69996
Senior Staff,1995-09-21,61460,Rodham,Sanjoy,55015
Senior Staff,1995-09-21,96902,Ozeki,Khalil,49927
Senior Staff,1995-09-21,106198,Uhrig,Ayakannu,58620
Senior Staff,1995-09-21,294411,Erni,Alper,57287
Senior Staff,1995-09-22,38774,Chelton,Urs,72511
Senior Staff,1995-09-22,103595,Hutton,Zhensheng,68103
Senior Staff,1995-09-23,234515,Eastman,Chriss,42909
Senior Staff,1995-09-23,253174,Henders,Hidekazu,74129
Senior Staff,1995-09-23,284603,Besselaar,Zijian,40000
Senior Staff,1995-09-23,402759,Capobianchi,Ghassan,51676
Senior Staff,1995-09-24,104352,Samarati,Xiaoheng,59241
Senior Staff,1995-09-24,233388,Wendorf,Aluzio,50032
Senior Staff,1995-09-24,283948,Vanwelkenhuysen,Mats,77118
Senior Staff,1995-09-24,422506,Lambe,Patricio,46464
Senior Staff,1995-09-24,469447,Zirintsis,Anneli,65983
Senior Staff,1995-09-25,463649,Picaronny,Leaf,82461
Senior Staff,1995-09-26,38156,Honglei,Akeel,40000
Senior Staff,1995-09-26,497057,Garnier,Parke,82324
Senior Staff,1995-09-27,68880,Assaf,Elvis,88365
Senior Staff,1995-09-27,294865,Dalphin,Adhemar,40809
Senior Staff,1995-09-27,417090,Schaaf,Takahira,67692
Senior Staff,1995-09-27,439887,Dusink,Fuqing,71929
Senior Staff,1995-09-28,413836,Collette,Hironobu,52194
Senior Staff,1995-09-29,39981,Biran,Renee,44156
Senior Staff,1995-09-29,88754,Thorensen,Garnet,73413
Senior Staff,1995-09-29,102371,Chenoweth,Chenxi,56227
Senior Staff,1995-09-29,231727,Luca,Kazuhito,40000
Senior Staff,1995-09-29,256792,Merli,Kerryn,93413
Senior Staff,1995-09-29,268179,Ratnaker,Lansing,47224
Senior Staff,1995-09-30,69688,Skogmar,Kazuyasu,41985
Senior Staff,1995-09-30,77263,Keustermans,Arto,87513
Senior Staff,1995-09-30,88080,Heuser,Mack,82758
Senior Staff,1995-09-30,413986,Rassart,Nechama,68230
Senior Staff,1995-10-01,51476,Gerlach,True,73508
Senior Staff,1995-10-01,200212,Suomi,Erez,64457
Senior Staff,1995-10-01,241040,Siegrist,Duri,40000
Senior Staff,1995-10-01,468844,Jenevein,Chiradeep,48794
Senior Staff,1995-10-01,475462,Marquardt,Bikash,67857
Senior Staff,1995-10-02,94680,Baja,Teruyuki,49933
Senior Staff,1995-10-02,462831,Wolniewicz,Heather,42084
Senior Staff,1995-10-02,497398,Przulj,Danil,40000
Senior Staff,1995-10-03,425973,Jeansoulin,Satoru,46150
Senior Staff,1995-10-03,483428,Boreale,Owen,93563
Senior Staff,1995-10-04,84242,Panienski,Tremaine,41226
Senior Staff,1995-10-04,278280,Shiratori,Adib,41063
Senior Staff,1995-10-04,294448,Kropatsch,Toshimo,40000
Senior Staff,1995-10-04,417620,Skrikant,Tru,40000
Senior Staff,1995-10-05,39992,Gadepally,Mohit,54972
Senior Staff,1995-10-05,97523,Suppi,Bikash,50418
Senior Staff,1995-10-05,202013,Luders,Tremaine,43291
Senior Staff,1995-10-05,241145,Sundgren,Kwee,55895
Senior Staff,1995-10-05,439257,Pluym,Khedija,81095
Senior Staff,1995-10-05,464153,Stavenow,Adly,40000
Senior Staff,1995-10-05,465616,Moffat,Bernt,55858
Senior Staff,1995-10-06,104520,Neimat,Vishv,76708
Senior Staff,1995-10-06,232348,Bernick,Thanasis,51093
Senior Staff,1995-10-06,474200,Sabnani,Masako,96922
Senior Staff,1995-10-08,284359,Warwick,Shaowen,63154
Senior Staff,1995-10-08,462073,Plump,Alassane,52949
Senior Staff,1995-10-09,34754,Llado,Maren,75069
Senior Staff,1995-10-09,88247,Fasbender,Marjo,58365
Senior Staff,1995-10-10,105396,Strehl,Sajjan,65691
Senior Staff,1995-10-10,479147,Babb,Greger,40000
Senior Staff,1995-10-10,483954,Morrow,Ohad,41059
Senior Staff,1995-10-10,494909,Liedekerke,Genta,57727
Senior Staff,1995-10-11,43249,Vitiello,Bedrich,90940
Senior Staff,1995-10-11,218682,Delgrande,Elrique,40000
Senior Staff,1995-10-11,275928,Braunmuhl,Manu,69263
Senior Staff,1995-10-11,429836,Kilgour,Arumugam,60811
Senior Staff,1995-10-12,106684,Unno,Tayeb,70215
Senior Staff,1995-10-12,416688,Gornas,Atilio,72933
Senior Staff,1995-10-13,284728,Legleitner,Aris,57709
Senior Staff,1995-10-14,52113,Hiroyama,Feixiong,81095
Senior Staff,1995-10-14,266922,Erde,Koldo,54172
Senior Staff,1995-10-14,279541,Felder,Tsutomu,81861
Senior Staff,1995-10-14,413001,Monkewich,Nitsan,92449
Senior Staff,1995-10-14,468381,Cangellaris,Zhilian,47243
Senior Staff,1995-10-14,469431,Gist,Yuguang,40000
Senior Staff,1995-10-15,45886,Ginesta,Ioana,63626
Senior Staff,1995-10-16,81717,Anguita,Toney,72518
Senior Staff,1995-10-16,294326,Kermarrec,Dmitri,71194
Senior Staff,1995-10-16,426637,Kemmerer,Willard,40000
Senior Staff,1995-10-16,453621,Dahlbom,Nobuyoshi,66405
Senior Staff,1995-10-16,494428,Selvestrel,Manton,72412
Senior Staff,1995-10-17,414993,DasSarma,Guiseppe,46830
Senior Staff,1995-10-17,460331,Bierman,Sham,88798
Senior Staff,1995-10-17,490250,Baez,Elvis,68291
Senior Staff,1995-10-18,84137,Baik,Genevieve,40000
Senior Staff,1995-10-18,212762,Lung,Kauko,43095
Senior Staff,1995-10-18,239173,Vandervoorde,Mitchel,79202
Senior Staff,1995-10-18,485251,Kenevan,Cedric,44473
Senior Staff,1995-10-19,77975,Christ,Chikako,57808
Senior Staff,1995-10-19,85007,Hiyoshi,Tze,40000
Senior Staff,1995-10-19,419330,Einsfeld,Kaijung,81457
Senior Staff,1995-10-19,429020,Iisaka,Zorica,58611
Senior Staff,1995-10-20,67500,Laurillard,Vasiliy,53652
Senior Staff,1995-10-21,98663,Segond,Serenella,60861
Senior Staff,1995-10-21,400340,Famili,Gio,55540
Senior Staff,1995-10-21,420256,Maraist,Wilmer,40000
Senior Staff,1995-10-21,434114,Portugali,Nobuyoshi,79837
Senior Staff,1995-10-22,262572,Srimani,Xiaobin,81779
Senior Staff,1995-10-22,476542,Tempesti,Huei,67315
Senior Staff,1995-10-22,477811,Whitcomb,Shai,69348
Senior Staff,1995-10-22,499543,Kenevan,Juichirou,48968
Senior Staff,1995-10-23,56157,Cannane,Sajjad,40000
Senior Staff,1995-10-23,230801,Engberts,Giao,102623
Senior Staff,1995-10-23,235317,Gerteisen,Sorina,79863
Senior Staff,1995-10-23,277971,Mansanne,Lijie,40000
Senior Staff,1995-10-23,432859,Massonet,Guther,40000
Senior Staff,1995-10-24,58129,Schnabel,Chuanyi,44924
Senior Staff,1995-10-24,206277,Toyoshima,Candida,59339
Senior Staff,1995-10-24,450623,Schiper,Mostafa,57319
Senior Staff,1995-10-24,491850,Lunt,Marsal,69635
Senior Staff,1995-10-25,46484,Rabehasaina,Neelam,59795
Senior Staff,1995-10-25,415773,Hartvigsen,Martien,94814
Senior Staff,1995-10-25,489349,Schapire,Foong,75443
Senior Staff,1995-10-25,493155,Henders,Jaber,47962
Senior Staff,1995-10-26,19882,Demri,Thanasis,40000
Senior Staff,1995-10-26,32468,Masamoto,Rafols,81351
Senior Staff,1995-10-26,270966,Heering,Hongzue,54562
Senior Staff,1995-10-26,428198,Thibadeau,Behnaam,96792
Senior Staff,1995-10-26,464144,Ashish,Mostafa,40000
Senior Staff,1995-10-27,248686,Awdeh,Danil,40000
Senior Staff,1995-10-29,20170,Himler,Emdad,85953
Senior Staff,1995-10-29,225871,Kavraki,Ronghao,59319
Senior Staff,1995-10-29,295874,Pocchiola,Gina,54755
Senior Staff,1995-10-29,420363,Garrabrants,Seongbae,51263
Senior Staff,1995-10-29,466264,Ramsak,Bingning,40000
Senior Staff,1995-10-29,476166,Quittner,Subhada,102411
Senior Staff,1995-10-30,39712,Muchinsky,Chirstian,75967
Senior Staff,1995-10-30,76562,Basart,Renee,65292
Senior Staff,1995-10-30,281288,Menyhert,Nikolaos,40000
Senior Staff,1995-10-31,212883,Hedayat,Denis,46739
Senior Staff,1995-10-31,295439,Fadgyas,Makato,84737
Senior Staff,1995-10-31,442947,Brattka,Houman,59321
Senior Staff,1995-11-01,26808,DuCasse,Jeanne,86652
Senior Staff,1995-11-01,46339,Linares,Stepehn,56890
Senior Staff,1995-11-01,75020,Cannard,Lidong,40000
Senior Staff,1995-11-01,202163,Dayana,Fayez,42545
Senior Staff,1995-11-02,225492,Deville,Guangming,40000
Senior Staff,1995-11-02,258627,Cools,Maris,70007
Senior Staff,1995-11-02,282893,Azevdeo,Shugo,40000
Senior Staff,1995-11-03,88770,Mukaidono,Jaroslava,40000
Senior Staff,1995-11-03,262709,Cmelik,Parto,62180
Senior Staff,1995-11-03,430101,Veeraraghavan,Dekang,46824
Senior Staff,1995-11-03,439630,Busillo,Ymte,79638
Senior Staff,1995-11-04,258521,Pintelas,Felicidad,93070
Senior Staff,1995-11-04,258963,Riexinger,Clyde,54239
Senior Staff,1995-11-05,107895,Pappas,Toshimitsu,40000
Senior Staff,1995-11-05,210575,Lung,Oscar,67936
Senior Staff,1995-11-05,251002,Belinskaya,Aksel,51774
Senior Staff,1995-11-06,29527,Oaver,Adamantios,58827
Senior Staff,1995-11-06,40057,Kalloufi,Ghassan,76287
Senior Staff,1995-11-06,100698,Atrawala,Gino,45457
Senior Staff,1995-11-06,226099,Chandrasekhar,Malu,52718
Senior Staff,1995-11-06,487749,Comte,Unal,59116
Senior Staff,1995-11-08,107292,Weiland,Lokesh,64509
Senior Staff,1995-11-08,247485,Luby,Mrinalini,56637
Senior Staff,1995-11-08,270810,Braccini,Gonzalo,56560
Senior Staff,1995-11-08,436848,Naudin,Nitsan,46301
Senior Staff,1995-11-09,21994,Babb,Lech,53931
Senior Staff,1995-11-09,29690,Fioravanti,Eran,90555
Senior Staff,1995-11-09,52986,Beznosov,Ugo,70532
Senior Staff,1995-11-09,107019,Majewski,Noritoshi,81407
Senior Staff,1995-11-09,411643,Billawala,Kankanahalli,72615
Senior Staff,1995-11-09,446607,Hinsberger,Urs,60284
Senior Staff,1995-11-09,456532,Penz,Lijia,56968
Senior Staff,1995-11-09,496583,Shinomoto,Toshiki,77805
Senior Staff,1995-11-10,16808,Katiyar,Kiyokazu,87215
Senior Staff,1995-11-10,48970,Collette,Kazuhito,83805
Senior Staff,1995-11-10,63576,Awdeh,Cheong,56223
Senior Staff,1995-11-10,73035,Cummings,Kensyu,78429
Senior Staff,1995-11-10,82110,Gecsel,Vugranam,48328
Senior Staff,1995-11-10,223461,Kusalik,Manibrata,76441
Senior Staff,1995-11-10,233431,Flowers,Jingling,49460
Senior Staff,1995-11-10,260981,Ermel,Reuven,72561
Senior Staff,1995-11-10,473740,Gladwell,Yaghout,40000
Senior Staff,1995-11-11,99443,Woycyznski,Zita,57383
Senior Staff,1995-11-11,248092,Marzano,Macha,70442
Senior Staff,1995-11-11,414973,Gips,Fei,87205
Senior Staff,1995-11-11,438944,Anick,Florian,73694
Senior Staff,1995-11-12,38707,Hitomi,Constantine,72764
Senior Staff,1995-11-12,79834,Wuwongse,Guiseppe,68288
Senior Staff,1995-11-12,85195,Quadeer,Jiafu,79069
Senior Staff,1995-11-12,87091,Hiraishi,Sashi,62431
Senior Staff,1995-11-12,95549,Sooriamurthi,Arun,64973
Senior Staff,1995-11-12,203488,Rosenbaum,Stevo,46003
Senior Staff,1995-11-12,408324,Argence,Shigehito,65242
Senior Staff,1995-11-12,483472,Pesch,Gita,95637
Senior Staff,1995-11-13,39880,Karunanithi,Turgut,79958
Senior Staff,1995-11-13,58516,Knightly,Xianlong,70580
Senior Staff,1995-11-13,445703,Murtha,Badri,81186
Senior Staff,1995-11-13,464051,Worfolk,Horward,69311
Senior Staff,1995-11-13,476290,Junot,Roded,40000
Senior Staff,1995-11-14,44459,Panienski,Aluzio,73162
Senior Staff,1995-11-14,210437,Pettis,Aleksandar,44194
Senior Staff,1995-11-14,447092,Lorho,Inderjeet,94407
Senior Staff,1995-11-14,496990,Busillo,Tooru,69399
Senior Staff,1995-11-15,285534,Kulisch,Tran,40000
Senior Staff,1995-11-15,298177,Akaboshi,Quingbo,75057
Senior Staff,1995-11-15,445391,Hopewell,Tesuro,79556
Senior Staff,1995-11-16,35960,Danlos,Adam,52523
Senior Staff,1995-11-16,96122,Onuegbe,Muzhong,87889
Senior Staff,1995-11-16,231294,Brender,Sven,40000
Senior Staff,1995-11-16,251669,Daescu,Subhrajyoti,55298
Senior Staff,1995-11-16,451251,Itschner,Anneli,80158
Senior Staff,1995-11-16,495127,Mukaidono,Niclas,40000
Senior Staff,1995-11-17,30831,Kermarrec,Arno,65636
Senior Staff,1995-11-17,212521,Borstler,Duangkaew,40000
Senior Staff,1995-11-17,491099,Iacovou,Jovan,97289
Senior Staff,1995-11-18,11746,Marrakchi,Koichi,55951
Senior Staff,1995-11-18,293235,Hatcliff,Heeju,65552
Senior Staff,1995-11-18,405451,Daescu,Ipke,57855
Senior Staff,1995-11-18,434262,Peir,Kerryn,55038
